contador,fecha,hora,temperatura
8804,20-6-2019,19:55:32,34.31
8805,20-6-2019,19:55:34,34.31
8806,20-6-2019,19:55:35,34.25
8807,20-6-2019,19:55:37,34.25
8808,20-6-2019,19:55:39,34.25
8809,20-6-2019,19:55:41,34.25
8810,20-6-2019,19:55:43,34.25
8811,20-6-2019,19:55:44,34.25
8812,20-6-2019,19:55:46,34.25
8813,20-6-2019,19:55:48,34.25
8814,20-6-2019,19:55:50,34.31
8815,20-6-2019,19:55:52,34.31
8816,20-6-2019,19:55:53,34.31
8817,20-6-2019,19:55:55,34.31
8818,20-6-2019,19:55:57,34.31
8819,20-6-2019,19:55:59,34.31
8820,20-6-2019,19:56:1,34.31
8821,20-6-2019,19:56:2,34.31
8822,20-6-2019,19:56:4,34.31
8823,20-6-2019,19:56:6,34.25
8824,20-6-2019,19:56:8,34.25
8825,20-6-2019,19:56:10,34.31
8826,20-6-2019,19:56:12,34.31
8827,20-6-2019,19:56:13,34.25
8828,20-6-2019,19:56:15,34.31
8829,20-6-2019,19:56:17,34.31
8830,20-6-2019,19:56:19,34.25
8831,20-6-2019,19:56:21,34.25
8832,20-6-2019,19:56:22,34.25
8833,20-6-2019,19:56:24,34.25
8834,20-6-2019,19:56:26,34.25
8835,20-6-2019,19:56:28,34.25
8836,20-6-2019,19:56:30,34.25
8837,20-6-2019,19:56:31,34.25
8838,20-6-2019,19:56:33,34.25
8839,20-6-2019,19:56:35,34.25
8840,20-6-2019,19:56:37,34.25
8841,20-6-2019,19:56:39,34.25
8842,20-6-2019,19:56:40,34.25
8843,20-6-2019,19:56:42,34.25
8844,20-6-2019,19:56:44,34.25
8845,20-6-2019,19:56:46,34.25
8846,20-6-2019,19:56:48,34.25
8847,20-6-2019,19:56:49,34.25
8848,20-6-2019,19:56:51,34.25
8849,20-6-2019,19:56:53,34.25
8850,20-6-2019,19:56:55,34.25
8851,20-6-2019,19:56:57,34.25
8852,20-6-2019,19:56:59,34.25
8853,20-6-2019,19:57:0,34.25
8854,20-6-2019,19:57:2,34.25
8855,20-6-2019,19:57:4,34.25
8856,20-6-2019,19:57:6,34.25
8857,20-6-2019,19:57:8,34.25
8858,20-6-2019,19:57:9,34.25
8859,20-6-2019,19:57:11,34.25
8860,20-6-2019,19:57:13,34.25
8861,20-6-2019,19:57:15,34.25
8862,20-6-2019,19:57:17,34.25
8863,20-6-2019,19:57:18,34.25
8864,20-6-2019,19:57:20,34.25
8865,20-6-2019,19:57:22,34.25
8866,20-6-2019,19:57:24,34.25
8867,20-6-2019,19:57:26,34.25
8868,20-6-2019,19:57:27,34.25
8869,20-6-2019,19:57:29,34.25
8870,20-6-2019,19:57:31,34.25
8871,20-6-2019,19:57:33,34.25
8872,20-6-2019,19:57:35,34.25
8873,20-6-2019,19:57:36,34.25
8874,20-6-2019,19:57:39,34.25
8875,20-6-2019,19:57:40,34.25
8876,20-6-2019,19:57:42,34.25
8877,20-6-2019,19:57:44,34.25
8878,20-6-2019,19:57:46,34.25
8879,20-6-2019,19:57:48,34.25
8880,20-6-2019,19:57:49,34.25
8881,20-6-2019,19:57:51,34.25
8882,20-6-2019,19:57:53,34.25
8883,20-6-2019,19:57:55,34.25
8884,20-6-2019,19:57:57,34.25
8885,20-6-2019,19:57:58,34.25
8886,20-6-2019,19:58:0,34.25
8887,20-6-2019,19:58:2,34.25
8888,20-6-2019,19:58:4,34.25
8889,20-6-2019,19:58:6,34.25
8890,20-6-2019,19:58:8,34.25
8891,20-6-2019,19:58:9,34.19
8892,20-6-2019,19:58:11,34.25
8893,20-6-2019,19:58:13,34.25
8894,20-6-2019,19:58:15,34.25
8895,20-6-2019,19:58:17,34.25
8896,20-6-2019,19:58:18,34.25
8897,20-6-2019,19:58:20,34.25
8898,20-6-2019,19:58:22,34.25
8899,20-6-2019,19:58:24,34.25
8900,20-6-2019,19:58:26,34.25
8901,20-6-2019,19:58:27,34.19
8902,20-6-2019,19:58:29,34.25
8903,20-6-2019,19:58:31,34.25
8904,20-6-2019,19:58:33,34.19
8905,20-6-2019,19:58:35,34.25
8906,20-6-2019,19:58:36,34.19
8907,20-6-2019,19:58:38,34.19
8908,20-6-2019,19:58:40,34.19
8909,20-6-2019,19:58:42,34.19
8910,20-6-2019,19:58:44,34.19
8911,20-6-2019,19:58:45,34.19
8912,20-6-2019,19:58:47,34.19
8913,20-6-2019,19:58:49,34.19
8914,20-6-2019,19:58:51,34.19
8915,20-6-2019,19:58:53,34.19
8916,20-6-2019,19:58:55,34.19
8917,20-6-2019,19:58:56,34.19
8918,20-6-2019,19:58:58,34.19
8919,20-6-2019,19:59:0,34.19
8920,20-6-2019,19:59:2,34.19
8921,20-6-2019,19:59:4,34.19
8922,20-6-2019,19:59:5,34.19
8923,20-6-2019,19:59:7,34.19
8924,20-6-2019,19:59:9,34.19
8925,20-6-2019,19:59:11,34.19
8926,20-6-2019,19:59:13,34.19
8927,20-6-2019,19:59:14,34.19
8928,20-6-2019,19:59:16,34.19
8929,20-6-2019,19:59:18,34.19
8930,20-6-2019,19:59:20,34.19
8931,20-6-2019,19:59:22,34.19
8932,20-6-2019,19:59:23,34.19
8933,20-6-2019,19:59:25,34.19
8934,20-6-2019,19:59:27,34.19
8935,20-6-2019,19:59:29,34.19
8936,20-6-2019,19:59:31,34.19
8937,20-6-2019,19:59:33,34.19
8938,20-6-2019,19:59:34,34.19
8939,20-6-2019,19:59:36,34.13
8940,20-6-2019,19:59:38,34.19
8941,20-6-2019,19:59:40,34.19
8942,20-6-2019,19:59:42,34.19
8943,20-6-2019,19:59:43,34.13
8944,20-6-2019,19:59:45,34.13
8945,20-6-2019,19:59:47,34.13
8946,20-6-2019,19:59:49,34.13
8947,20-6-2019,19:59:51,34.13
8948,20-6-2019,19:59:52,34.13
8949,20-6-2019,19:59:54,34.13
8950,20-6-2019,19:59:56,34.13
8951,20-6-2019,19:59:58,34.13
8952,20-6-2019,20:0:0,34.13
8953,20-6-2019,20:0:1,34.13
8954,20-6-2019,20:0:3,34.13
8955,20-6-2019,20:0:5,34.13
8956,20-6-2019,20:0:7,34.13
8957,20-6-2019,20:0:9,34.13
8958,20-6-2019,20:0:10,34.13
8959,20-6-2019,20:0:12,34.13
8960,20-6-2019,20:0:14,34.13
8961,20-6-2019,20:0:16,34.13
8962,20-6-2019,20:0:18,34.13
8963,20-6-2019,20:0:20,34.13
8964,20-6-2019,20:0:21,34.13
8965,20-6-2019,20:0:23,34.13
8966,20-6-2019,20:0:25,34.13
8967,20-6-2019,20:0:27,34.13
8968,20-6-2019,20:0:29,34.13
8969,20-6-2019,20:0:30,34.13
8970,20-6-2019,20:0:32,34.13
8971,20-6-2019,20:0:34,34.13
8972,20-6-2019,20:0:36,34.13
8973,20-6-2019,20:0:38,34.13
8974,20-6-2019,20:0:39,34.13
8975,20-6-2019,20:0:41,34.13
8976,20-6-2019,20:0:43,34.13
8977,20-6-2019,20:0:45,34.13
8978,20-6-2019,20:0:47,34.13
8979,20-6-2019,20:0:48,34.13
8980,20-6-2019,20:0:50,34.13
8981,20-6-2019,20:0:52,34.13
8982,20-6-2019,20:0:54,34.13
8983,20-6-2019,20:0:56,34.13
8984,20-6-2019,20:0:57,34.13
8985,20-6-2019,20:0:59,34.13
8986,20-6-2019,20:1:1,34.13
8987,20-6-2019,20:1:3,34.13
8988,20-6-2019,20:1:5,34.13
8989,20-6-2019,20:1:7,34.13
8990,20-6-2019,20:1:8,34.13
8991,20-6-2019,20:1:10,34.13
8992,20-6-2019,20:1:12,34.13
8993,20-6-2019,20:1:14,34.13
8994,20-6-2019,20:1:16,34.13
8995,20-6-2019,20:1:17,34.13
8996,20-6-2019,20:1:19,34.13
8997,20-6-2019,20:1:21,34.06
8998,20-6-2019,20:1:23,34.06
8999,20-6-2019,20:1:25,34.13
9000,20-6-2019,20:1:26,34.06
9001,20-6-2019,20:1:28,34.06
9002,20-6-2019,20:1:30,34.06
9003,20-6-2019,20:1:32,34.06
9004,20-6-2019,20:1:34,34.06
9005,20-6-2019,20:1:35,34.06
9006,20-6-2019,20:1:37,34.06
9007,20-6-2019,20:1:39,34.06
9008,20-6-2019,20:1:41,34.06
9009,20-6-2019,20:1:43,34.06
9010,20-6-2019,20:1:44,34.06
9011,20-6-2019,20:1:46,34.06
9012,20-6-2019,20:1:48,34.06
9013,20-6-2019,20:1:50,34.06
9014,20-6-2019,20:1:52,34.06
9015,20-6-2019,20:1:54,34.06
9016,20-6-2019,20:1:55,34.06
9017,20-6-2019,20:1:57,34.13
9018,20-6-2019,20:1:59,34.06
9019,20-6-2019,20:2:1,34.06
9020,20-6-2019,20:2:3,34.06
9021,20-6-2019,20:2:4,34.06
9022,20-6-2019,20:2:6,34.06
9023,20-6-2019,20:2:8,34.06
9024,20-6-2019,20:2:10,34.06
9025,20-6-2019,20:2:12,34.06
9026,20-6-2019,20:2:13,34.06
9027,20-6-2019,20:2:15,34.06
9028,20-6-2019,20:2:17,34.06
9029,20-6-2019,20:2:19,34.06
9030,20-6-2019,20:2:21,34.06
9031,20-6-2019,20:2:22,34.06
9032,20-6-2019,20:2:24,34.06
9033,20-6-2019,20:2:26,34.06
9034,20-6-2019,20:2:28,34.06
9035,20-6-2019,20:2:30,34.06
9036,20-6-2019,20:2:31,34.06
9037,20-6-2019,20:2:33,34.06
9038,20-6-2019,20:2:35,34.06
9039,20-6-2019,20:2:37,34.06
9040,20-6-2019,20:2:39,34.06
9041,20-6-2019,20:2:41,34.06
9042,20-6-2019,20:2:42,34.06
9043,20-6-2019,20:2:44,34.06
9044,20-6-2019,20:2:46,34.06
9045,20-6-2019,20:2:48,34.06
9046,20-6-2019,20:2:50,34.06
9047,20-6-2019,20:2:51,34.06
9048,20-6-2019,20:2:53,34.06
9049,20-6-2019,20:2:55,34.06
9050,20-6-2019,20:2:57,34.06
9051,20-6-2019,20:2:59,34.06
9052,20-6-2019,20:3:0,34.06
9053,20-6-2019,20:3:2,34.06
9054,20-6-2019,20:3:4,34.06
9055,20-6-2019,20:3:6,34.06
9056,20-6-2019,20:3:8,34.06
9057,20-6-2019,20:3:9,34.06
9058,20-6-2019,20:3:11,34
9059,20-6-2019,20:3:13,34.06
9060,20-6-2019,20:3:15,34.06
9061,20-6-2019,20:3:17,34
9062,20-6-2019,20:3:18,34
9063,20-6-2019,20:3:20,34.06
9064,20-6-2019,20:3:22,34
9065,20-6-2019,20:3:24,34
9066,20-6-2019,20:3:26,34.06
9067,20-6-2019,20:3:28,34
9068,20-6-2019,20:3:29,34
9069,20-6-2019,20:3:31,34
9070,20-6-2019,20:3:33,34
9071,20-6-2019,20:3:35,34
9072,20-6-2019,20:3:37,34
9073,20-6-2019,20:3:38,34.06
9074,20-6-2019,20:3:40,34
9075,20-6-2019,20:3:42,34
9076,20-6-2019,20:3:44,34
9077,20-6-2019,20:3:46,34
9078,20-6-2019,20:3:47,34
9079,20-6-2019,20:3:49,34
9080,20-6-2019,20:3:51,34
9081,20-6-2019,20:3:53,34
9082,20-6-2019,20:3:55,34
9083,20-6-2019,20:3:56,34
9084,20-6-2019,20:3:58,34
9085,20-6-2019,20:4:0,34
9086,20-6-2019,20:4:2,34.06
9087,20-6-2019,20:4:4,34
9088,20-6-2019,20:4:5,34.06
9089,20-6-2019,20:4:7,34.06
9090,20-6-2019,20:4:9,34
9091,20-6-2019,20:4:11,34
9092,20-6-2019,20:4:13,34.06
9093,20-6-2019,20:4:15,34.06
9094,20-6-2019,20:4:16,34.06
9095,20-6-2019,20:4:18,34
9096,20-6-2019,20:4:20,34
9097,20-6-2019,20:4:22,34.06
9098,20-6-2019,20:4:24,34
9099,20-6-2019,20:4:25,34
9100,20-6-2019,20:4:27,34
9101,20-6-2019,20:4:29,34
9102,20-6-2019,20:4:31,34.06
9103,20-6-2019,20:4:33,34
9104,20-6-2019,20:4:34,34
9105,20-6-2019,20:4:36,34
9106,20-6-2019,20:4:38,34
9107,20-6-2019,20:4:40,34
9108,20-6-2019,20:4:42,34
9109,20-6-2019,20:4:43,34
9110,20-6-2019,20:4:45,34
9111,20-6-2019,20:4:47,34
9112,20-6-2019,20:4:49,34
9113,20-6-2019,20:4:51,34
9114,20-6-2019,20:4:52,34
9115,20-6-2019,20:4:54,34
9116,20-6-2019,20:4:56,34
9117,20-6-2019,20:4:58,34
9118,20-6-2019,20:5:0,34
9119,20-6-2019,20:5:2,34
9120,20-6-2019,20:5:3,34
9121,20-6-2019,20:5:5,34
9122,20-6-2019,20:5:7,34
9123,20-6-2019,20:5:9,34
9124,20-6-2019,20:5:11,34
9125,20-6-2019,20:5:12,34
9126,20-6-2019,20:5:14,34
9127,20-6-2019,20:5:16,34
9128,20-6-2019,20:5:18,34
9129,20-6-2019,20:5:20,34
9130,20-6-2019,20:5:21,34
9131,20-6-2019,20:5:23,34
9132,20-6-2019,20:5:25,34
9133,20-6-2019,20:5:27,34
9134,20-6-2019,20:5:29,34
9135,20-6-2019,20:5:30,34
9136,20-6-2019,20:5:32,34
9137,20-6-2019,20:5:34,34
9138,20-6-2019,20:5:36,34
9139,20-6-2019,20:5:38,34
9140,20-6-2019,20:5:39,34
9141,20-6-2019,20:5:41,34
9142,20-6-2019,20:5:43,34
9143,20-6-2019,20:5:45,34
9144,20-6-2019,20:5:47,34
9145,20-6-2019,20:5:49,34
9146,20-6-2019,20:5:50,34
9147,20-6-2019,20:5:52,34
9148,20-6-2019,20:5:54,34
9149,20-6-2019,20:5:56,34
9150,20-6-2019,20:5:58,34
9151,20-6-2019,20:5:59,34
9152,20-6-2019,20:6:1,34
9153,20-6-2019,20:6:3,34
9154,20-6-2019,20:6:5,34
9155,20-6-2019,20:6:7,34
9156,20-6-2019,20:6:8,34
9157,20-6-2019,20:6:10,34
9158,20-6-2019,20:6:12,34
9159,20-6-2019,20:6:14,34
9160,20-6-2019,20:6:16,34
9161,20-6-2019,20:6:17,34
9162,20-6-2019,20:6:19,34
9163,20-6-2019,20:6:21,33.94
9164,20-6-2019,20:6:23,34
9165,20-6-2019,20:6:25,34
9166,20-6-2019,20:6:26,34
9167,20-6-2019,20:6:28,34
9168,20-6-2019,20:6:30,34
9169,20-6-2019,20:6:32,34
9170,20-6-2019,20:6:34,34
9171,20-6-2019,20:6:36,33.94
9172,20-6-2019,20:6:37,34
9173,20-6-2019,20:6:39,34
9174,20-6-2019,20:6:41,34
9175,20-6-2019,20:6:43,34
9176,20-6-2019,20:6:45,33.94
9177,20-6-2019,20:6:46,33.94
9178,20-6-2019,20:6:48,34
9179,20-6-2019,20:6:50,33.94
9180,20-6-2019,20:6:52,33.94
9181,20-6-2019,20:6:54,33.94
9182,20-6-2019,20:6:55,33.94
9183,20-6-2019,20:6:57,33.94
9184,20-6-2019,20:6:59,34
9185,20-6-2019,20:7:1,33.94
9186,20-6-2019,20:7:3,33.94
9187,20-6-2019,20:7:4,33.94
9188,20-6-2019,20:7:6,33.94
9189,20-6-2019,20:7:8,33.94
9190,20-6-2019,20:7:10,33.94
9191,20-6-2019,20:7:12,33.94
9192,20-6-2019,20:7:13,33.94
9193,20-6-2019,20:7:15,33.94
9194,20-6-2019,20:7:17,33.94
9195,20-6-2019,20:7:19,33.94
9196,20-6-2019,20:7:21,33.94
9197,20-6-2019,20:7:23,33.94
9198,20-6-2019,20:7:24,33.94
9199,20-6-2019,20:7:26,33.94
9200,20-6-2019,20:7:28,33.94
9201,20-6-2019,20:7:30,33.94
9202,20-6-2019,20:7:32,33.94
9203,20-6-2019,20:7:33,33.94
9204,20-6-2019,20:7:35,33.94
9205,20-6-2019,20:7:37,33.94
9206,20-6-2019,20:7:39,33.94
9207,20-6-2019,20:7:41,33.94
9208,20-6-2019,20:7:42,33.94
9209,20-6-2019,20:7:44,33.94
9210,20-6-2019,20:7:46,33.94
9211,20-6-2019,20:7:48,33.94
9212,20-6-2019,20:7:50,33.94
9213,20-6-2019,20:7:51,33.94
9214,20-6-2019,20:7:53,33.94
9215,20-6-2019,20:7:55,33.94
9216,20-6-2019,20:7:57,33.94
9217,20-6-2019,20:7:59,33.94
9218,20-6-2019,20:8:0,33.94
9219,20-6-2019,20:8:2,33.94
9220,20-6-2019,20:8:4,33.94
9221,20-6-2019,20:8:6,33.94
9222,20-6-2019,20:8:8,33.94
9223,20-6-2019,20:8:10,33.94
9224,20-6-2019,20:8:11,33.94
9225,20-6-2019,20:8:13,33.94
9226,20-6-2019,20:8:15,33.94
9227,20-6-2019,20:8:17,33.94
9228,20-6-2019,20:8:19,33.94
9229,20-6-2019,20:8:20,33.94
9230,20-6-2019,20:8:22,33.94
9231,20-6-2019,20:8:24,33.94
9232,20-6-2019,20:8:26,33.94
9233,20-6-2019,20:8:28,33.94
9234,20-6-2019,20:8:29,33.94
9235,20-6-2019,20:8:31,33.94
9236,20-6-2019,20:8:33,33.94
9237,20-6-2019,20:8:35,33.94
9238,20-6-2019,20:8:37,33.94
9239,20-6-2019,20:8:38,33.94
9240,20-6-2019,20:8:40,33.94
9241,20-6-2019,20:8:42,33.94
9242,20-6-2019,20:8:44,33.94
9243,20-6-2019,20:8:46,33.94
9244,20-6-2019,20:8:47,33.94
9245,20-6-2019,20:8:49,33.94
9246,20-6-2019,20:8:51,33.94
9247,20-6-2019,20:8:53,33.94
9248,20-6-2019,20:8:55,33.94
9249,20-6-2019,20:8:57,33.94
9250,20-6-2019,20:8:58,33.94
9251,20-6-2019,20:9:0,33.94
9252,20-6-2019,20:9:2,33.94
9253,20-6-2019,20:9:4,33.94
9254,20-6-2019,20:9:6,33.94
9255,20-6-2019,20:9:7,33.94
9256,20-6-2019,20:9:9,33.94
9257,20-6-2019,20:9:11,33.94
9258,20-6-2019,20:9:13,33.94
9259,20-6-2019,20:9:15,33.94
9260,20-6-2019,20:9:16,33.94
9261,20-6-2019,20:9:18,33.94
9262,20-6-2019,20:9:20,33.94
9263,20-6-2019,20:9:22,33.94
9264,20-6-2019,20:9:24,33.94
9265,20-6-2019,20:9:25,33.88
9266,20-6-2019,20:9:27,33.94
9267,20-6-2019,20:9:29,33.94
9268,20-6-2019,20:9:31,33.94
9269,20-6-2019,20:9:33,33.94
9270,20-6-2019,20:9:34,33.94
9271,20-6-2019,20:9:36,33.94
9272,20-6-2019,20:9:38,33.94
9273,20-6-2019,20:9:40,33.94
9274,20-6-2019,20:9:42,33.94
9275,20-6-2019,20:9:44,33.94
9276,20-6-2019,20:9:45,33.94
9277,20-6-2019,20:9:47,33.94
9278,20-6-2019,20:9:49,33.94
9279,20-6-2019,20:9:51,33.94
9280,20-6-2019,20:9:53,33.94
9281,20-6-2019,20:9:54,33.94
9282,20-6-2019,20:9:56,33.88
9283,20-6-2019,20:9:58,33.94
9284,20-6-2019,20:10:0,33.94
9285,20-6-2019,20:10:2,33.94
9286,20-6-2019,20:10:3,33.94
9287,20-6-2019,20:10:5,33.94
9288,20-6-2019,20:10:7,33.94
9289,20-6-2019,20:10:9,33.94
9290,20-6-2019,20:10:11,33.94
9291,20-6-2019,20:10:12,33.94
9292,20-6-2019,20:10:14,33.94
9293,20-6-2019,20:10:16,33.94
9294,20-6-2019,20:10:18,33.94
9295,20-6-2019,20:10:20,33.94
9296,20-6-2019,20:10:21,33.94
9297,20-6-2019,20:10:23,33.94
9298,20-6-2019,20:10:25,33.94
9299,20-6-2019,20:10:27,33.94
9300,20-6-2019,20:10:29,33.94
9301,20-6-2019,20:10:31,33.94
9302,20-6-2019,20:10:32,33.94
9303,20-6-2019,20:10:34,33.88
9304,20-6-2019,20:10:36,33.94
9305,20-6-2019,20:10:38,33.94
9306,20-6-2019,20:10:40,33.88
9307,20-6-2019,20:10:41,33.94
9308,20-6-2019,20:10:43,33.88
9309,20-6-2019,20:10:45,33.88
9310,20-6-2019,20:10:47,33.94
9311,20-6-2019,20:10:49,33.88
9312,20-6-2019,20:10:50,33.88
9313,20-6-2019,20:10:52,33.94
9314,20-6-2019,20:10:54,33.94
9315,20-6-2019,20:10:56,33.88
9316,20-6-2019,20:10:58,33.94
9317,20-6-2019,20:10:59,33.88
9318,20-6-2019,20:11:1,33.94
9319,20-6-2019,20:11:3,33.94
9320,20-6-2019,20:11:5,33.88
9321,20-6-2019,20:11:7,33.88
9322,20-6-2019,20:11:8,33.88
9323,20-6-2019,20:11:10,33.88
9324,20-6-2019,20:11:12,33.88
9325,20-6-2019,20:11:14,33.88
9326,20-6-2019,20:11:16,33.88
9327,20-6-2019,20:11:18,33.88
9328,20-6-2019,20:11:19,33.88
9329,20-6-2019,20:11:21,33.88
9330,20-6-2019,20:11:23,33.88
9331,20-6-2019,20:11:25,33.88
9332,20-6-2019,20:11:27,33.88
9333,20-6-2019,20:11:28,33.88
9334,20-6-2019,20:11:30,33.88
9335,20-6-2019,20:11:32,33.88
9336,20-6-2019,20:11:34,33.88
9337,20-6-2019,20:11:36,33.88
9338,20-6-2019,20:11:37,33.88
9339,20-6-2019,20:11:39,33.88
9340,20-6-2019,20:11:41,33.88
9341,20-6-2019,20:11:43,33.88
9342,20-6-2019,20:11:45,33.88
9343,20-6-2019,20:11:46,33.88
9344,20-6-2019,20:11:48,33.88
9345,20-6-2019,20:11:50,33.88
9346,20-6-2019,20:11:52,33.88
9347,20-6-2019,20:11:54,33.88
9348,20-6-2019,20:11:55,33.88
9349,20-6-2019,20:11:57,33.88
9350,20-6-2019,20:11:59,33.88
9351,20-6-2019,20:12:1,33.88
9352,20-6-2019,20:12:3,33.88
9353,20-6-2019,20:12:5,33.88
9354,20-6-2019,20:12:6,33.88
9355,20-6-2019,20:12:8,33.88
9356,20-6-2019,20:12:10,33.88
9357,20-6-2019,20:12:12,33.88
9358,20-6-2019,20:12:14,33.88
9359,20-6-2019,20:12:15,33.88
9360,20-6-2019,20:12:17,33.88
9361,20-6-2019,20:12:19,33.88
9362,20-6-2019,20:12:21,33.88
9363,20-6-2019,20:12:23,33.88
9364,20-6-2019,20:12:24,33.88
9365,20-6-2019,20:12:26,33.88
9366,20-6-2019,20:12:28,33.88
9367,20-6-2019,20:12:30,33.88
9368,20-6-2019,20:12:32,33.88
9369,20-6-2019,20:12:33,33.88
9370,20-6-2019,20:12:35,33.88
9371,20-6-2019,20:12:37,33.88
9372,20-6-2019,20:12:39,33.88
9373,20-6-2019,20:12:41,33.88
9374,20-6-2019,20:12:42,33.88
9375,20-6-2019,20:12:44,33.88
9376,20-6-2019,20:12:46,33.88
9377,20-6-2019,20:12:48,33.88
9378,20-6-2019,20:12:50,33.88
9379,20-6-2019,20:12:52,33.88
9380,20-6-2019,20:12:53,33.88
9381,20-6-2019,20:12:55,33.88
9382,20-6-2019,20:12:57,33.88
9383,20-6-2019,20:12:59,33.88
9384,20-6-2019,20:13:1,33.88
9385,20-6-2019,20:13:2,33.88
9386,20-6-2019,20:13:4,33.88
9387,20-6-2019,20:13:6,33.88
9388,20-6-2019,20:13:8,33.88
9389,20-6-2019,20:13:10,33.88
9390,20-6-2019,20:13:11,33.88
9391,20-6-2019,20:13:13,33.88
9392,20-6-2019,20:13:15,33.88
9393,20-6-2019,20:13:17,33.88
9394,20-6-2019,20:13:19,33.88
9395,20-6-2019,20:13:20,33.88
9396,20-6-2019,20:13:22,33.88
9397,20-6-2019,20:13:24,33.88
9398,20-6-2019,20:13:26,33.81
9399,20-6-2019,20:13:28,33.88
9400,20-6-2019,20:13:29,33.88
9401,20-6-2019,20:13:31,33.81
9402,20-6-2019,20:13:33,33.88
9403,20-6-2019,20:13:35,33.88
9404,20-6-2019,20:13:37,33.88
9405,20-6-2019,20:13:39,33.81
9406,20-6-2019,20:13:40,33.81
9407,20-6-2019,20:13:42,33.88
9408,20-6-2019,20:13:44,33.88
9409,20-6-2019,20:13:46,33.88
9410,20-6-2019,20:13:48,33.88
9411,20-6-2019,20:13:49,33.88
9412,20-6-2019,20:13:51,33.81
9413,20-6-2019,20:13:53,33.88
9414,20-6-2019,20:13:55,33.81
9415,20-6-2019,20:13:57,33.81
9416,20-6-2019,20:13:58,33.88
9417,20-6-2019,20:14:0,33.88
9418,20-6-2019,20:14:2,33.88
9419,20-6-2019,20:14:4,33.81
9420,20-6-2019,20:14:6,33.81
9421,20-6-2019,20:14:7,33.81
9422,20-6-2019,20:14:9,33.81
9423,20-6-2019,20:14:11,33.81
9424,20-6-2019,20:14:13,33.88
9425,20-6-2019,20:14:15,33.81
9426,20-6-2019,20:14:16,33.81
9427,20-6-2019,20:14:18,33.88
9428,20-6-2019,20:14:20,33.81
9429,20-6-2019,20:14:22,33.81
9430,20-6-2019,20:14:24,33.81
9431,20-6-2019,20:14:26,33.81
9432,20-6-2019,20:14:27,33.81
9433,20-6-2019,20:14:29,33.81
9434,20-6-2019,20:14:31,33.81
9435,20-6-2019,20:14:33,33.81
9436,20-6-2019,20:14:35,33.81
9437,20-6-2019,20:14:36,33.81
9438,20-6-2019,20:14:38,33.81
9439,20-6-2019,20:14:40,33.81
9440,20-6-2019,20:14:42,33.81
9441,20-6-2019,20:14:44,33.81
9442,20-6-2019,20:14:45,33.81
9443,20-6-2019,20:14:47,33.81
9444,20-6-2019,20:14:49,33.81
9445,20-6-2019,20:14:51,33.81
9446,20-6-2019,20:14:53,33.81
9447,20-6-2019,20:14:54,33.81
9448,20-6-2019,20:14:56,33.81
9449,20-6-2019,20:14:58,33.81
9450,20-6-2019,20:15:0,33.81
9451,20-6-2019,20:15:2,33.81
9452,20-6-2019,20:15:3,33.81
9453,20-6-2019,20:15:5,33.81
9454,20-6-2019,20:15:7,33.81
9455,20-6-2019,20:15:9,33.81
9456,20-6-2019,20:15:11,33.75
9457,20-6-2019,20:15:13,33.81
9458,20-6-2019,20:15:14,33.81
9459,20-6-2019,20:15:16,33.81
9460,20-6-2019,20:15:18,33.81
9461,20-6-2019,20:15:20,33.81
9462,20-6-2019,20:15:22,33.81
9463,20-6-2019,20:15:23,33.81
9464,20-6-2019,20:15:25,33.81
9465,20-6-2019,20:15:27,33.81
9466,20-6-2019,20:15:29,33.75
9467,20-6-2019,20:15:31,33.75
9468,20-6-2019,20:15:32,33.75
9469,20-6-2019,20:15:34,33.75
9470,20-6-2019,20:15:36,33.75
9471,20-6-2019,20:15:38,33.75
9472,20-6-2019,20:15:40,33.75
9473,20-6-2019,20:15:41,33.75
9474,20-6-2019,20:15:43,33.75
9475,20-6-2019,20:15:45,33.75
9476,20-6-2019,20:15:47,33.75
9477,20-6-2019,20:15:49,33.75
9478,20-6-2019,20:15:50,33.75
9479,20-6-2019,20:15:52,33.75
9480,20-6-2019,20:15:54,33.75
9481,20-6-2019,20:15:56,33.75
9482,20-6-2019,20:15:58,33.75
9483,20-6-2019,20:16:0,33.75
9484,20-6-2019,20:16:1,33.75
9485,20-6-2019,20:16:3,33.75
9486,20-6-2019,20:16:5,33.75
9487,20-6-2019,20:16:7,33.75
9488,20-6-2019,20:16:9,33.75
9489,20-6-2019,20:16:10,33.75
9490,20-6-2019,20:16:12,33.75
9491,20-6-2019,20:16:14,33.75
9492,20-6-2019,20:16:16,33.75
9493,20-6-2019,20:16:18,33.75
9494,20-6-2019,20:16:19,33.81
9495,20-6-2019,20:16:21,33.75
9496,20-6-2019,20:16:23,33.81
9497,20-6-2019,20:16:25,33.81
9498,20-6-2019,20:16:27,33.81
9499,20-6-2019,20:16:28,33.81
9500,20-6-2019,20:16:30,33.81
9501,20-6-2019,20:16:32,33.75
9502,20-6-2019,20:16:34,33.81
9503,20-6-2019,20:16:36,33.81
9504,20-6-2019,20:16:37,33.81
9505,20-6-2019,20:16:39,33.81
9506,20-6-2019,20:16:41,33.81
9507,20-6-2019,20:16:43,33.81
9508,20-6-2019,20:16:45,33.81
9509,20-6-2019,20:16:47,33.81
9510,20-6-2019,20:16:48,33.81
9511,20-6-2019,20:16:50,33.81
9512,20-6-2019,20:16:52,33.81
